ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Annotation
Guarijio-17_full-1,534,Guarijio,17_full,ohcórewae-me,ohcórewae-me,o h ts ó/o r e w a e + m e,,Miller1984,17_full-17,false,^o h c ó r e w ae - m e$,default,
Guarijio-18_cold-1,566,Guarijio,18_cold,tulá-,tulá-,t u l á/a,,Miller1984,18_cold-5,false,^t u l á -$,default,
Guarijio-19_hot-1,598,Guarijio,19_hot,tahtá-,tahtá-,t a h t á/a,,Miller1984,19_hot-2,false,^t a h t á -$,default,
Guarijio-20_woman-1,630,Guarijio,20_woman,oérume,oérume,o é/e r u m e,,Miller1984,20_woman-14,false,^o é r u m e$,default,
Guarijio-21_man-1,662,Guarijio,21_man,tihoé,tihoé,t i h o é/e,,Miller1984,21_man-5,false,^t i h o é$,default,JHH: OK
Guarijio-22_person-1,694,Guarijio,22_person,ihpakórume,ihpakórume,i h p a k ó/o r u m e,,Miller1984,22_person-5,false,^i h p a k ó r u m e$,default,
Guarijio-23_fish-1,726,Guarijio,23_fish,soʔcí,soʔcí,s o ˀtʃ í/i,,Miller1984,23_fish-5,false,^s o ʔc í$,default,
Guarijio-24_bird-1,758,Guarijio,24_bird,cuʔrukí,cuʔrukí,ts u ˀr u k í/i,,Miller1984,24_bird-6,false,^c u ʔr u k í$,default,"JHH: 7 is closer than 4 for this, or perhaps a separate set?"
Guarijio-25_dog-1,790,Guarijio,25_dog,cuhcúri,cuhcúri,ts u h ts ú/u r i,,Miller1984,25_dog-7,false,^c u h c ú r i$,default,
Guarijio-26_louse-1,822,Guarijio,26_louse,ehté,ehté,e h t é/e,,Miller1984,26_louse-2,false,^e h t é$,default,
Guarijio-27_snake-1,854,Guarijio,27_snake,sinoí,sinoí,s i n oí/oi,,Miller1984,27_snake-3,false,^s i n oí$,default,
Guarijio-28_tree-1,886,Guarijio,28_tree,kuʔú,kuʔú,k u ʔ ú/u,,Miller1984,28_tree-4,false,^k u ʔ ú$,default,
Guarijio-29_bark-1,917,Guarijio,29_bark,kahé,kahé,k a h é/e,,Miller1984,29_bark-7,false,^k a h é$,default,
Guarijio-30_leaf-1,949,Guarijio,30_leaf,sawá,sawá,s a w á/a,,Miller1984,30_leaf-3,false,^s a w á$,default,
Guarijio-31_root-1,981,Guarijio,31_root,nawá,nawá,n a w á/a,,Miller1984,31_root-2,false,^n a w á$,default,
Guarijio-32_seed-1,1013,Guarijio,32_seed,pahcí,pahcí,p a h ts í/i,,Miller1984,32_seed-4,false,^p a h c í$,default,
Guarijio-33_blood-1,1045,Guarijio,33_blood,elá,elá,e l á/a,,Miller1984,33_blood-5,false,^e l á$,default,
Guarijio-34_meat-1,1077,Guarijio,34_meat,saʔpá,saʔpá,s a ʔp á/a,,Miller1984,34_meat-3,false,^s a ʔp á$,default,
Guarijio-35_skin-1,1109,Guarijio,35_skin,wiʔci,wiʔci,w i ˀtʃ i,,Miller1984,35_skin-6,false,^w i ʔc i$,default,JHH: -ci is suffix
Guarijio-36_bone-1,1141,Guarijio,36_bone,oʔá,oʔá,o ʔ á/a,,Miller1984,36_bone-1,false,^o ʔ á$,default,
Guarijio-37_greasefat-1,1173,Guarijio,37_greasefat,wiʔí,wiʔí,w i ʔ í/i,,Miller1984,37_greasefat-2,false,^w i ʔ í$,default,
Guarijio-38_egg-1,1205,Guarijio,38_egg,kaʔwá,kaʔwá,k a ˀw á/a,,Miller1984,38_egg-3,false,^k a ʔw á$,default,
Guarijio-39_horn-1,1237,Guarijio,39_horn,awá,awá,a w á/a,,Miller1984,39_horn-1,false,^a w á$,default,
Guarijio-40_tail-1,1269,Guarijio,40_tail,wahsí,wahsí,w a h s í/i,,Miller1984,40_tail-1,false,^w a hs í$,default,
Guarijio-41_feather-1,1301,Guarijio,41_feather,maʔsá,maʔsá,m a ˀs á/a,,Miller1984,41_feather-5,false,^m a ʔs á$,default,
Guarijio-42_hair-1,1333,Guarijio,42_hair,kupá,kupá,k u p á/a,,Miller1984,42_hair-2,false,^k u p á$,default,
Guarijio-43_head-1,1365,Guarijio,43_head,moʔó,moʔó,m o ʔ ó/o,,Miller1984,43_head-6,false,^m o ʔ ó$,default,
Guarijio-44_ear-1,1397,Guarijio,44_ear,nahká,nahká,n a ʰk á/a,,Miller1984,44_ear-1,false,^n a hk á$,default,
Guarijio-45_eye-1,1429,Guarijio,45_eye,pusí,pusí,p u s í/i,,Miller1984,45_eye-1,false,^p u s í$,default,
Guarijio-46_nose-1,1461,Guarijio,46_nose,yahká,yahká,j a ʰk á/a,,Miller1984,46_nose-2,false,^ya hk á$,default,
Guarijio-47_mouth-1,1493,Guarijio,47_mouth,cuʔá,cuʔá,ts u ʔ á/a,,Miller1984,47_mouth-8,false,^c u ʔ á$,default,
Guarijio-48_tooth-1,1524,Guarijio,48_tooth,tamé,tamé,t a m é/e,,Miller1984,48_tooth-1,false,^t a m é$,default,
Guarijio-49_tongue-1,1556,Guarijio,49_tongue,yení,yení,y/j e n í/i,,Miller1984,49_tongue-2,false,^ye n í$,default,
Guarijio-50_clawnail-1,1588,Guarijio,50_clawnail,suhtú,suhtú,s u h t ú/u,,Miller1984,50_clawnail-5,false,^s u h t ú$,default,
Guarijio-51_foot-1,1620,Guarijio,51_foot,tonó,tonó,t o n ó/o,,Miller1984,51_foot-5,false,^t o n ó$,default,
Guarijio-52_knee-1,1652,Guarijio,52_knee,cohkopó,cohkopó,ts o ʰk o p ó/o,,Miller1984,52_knee-2,false,^c o hk o p ó$,default,
Guarijio-53_hand-1,1684,Guarijio,53_hand,seká,seká,s e k á/a,,Miller1984,53_hand-4,false,^s e k á$,default,
Guarijio-54_arm-1,1716,Guarijio,54_arm,seká,seká,s e k á/a,,Miller1984,54_arm-3,false,^s e k á$,default,(=#53)
Guarijio-55_rope-1,3463,Guarijio,55_rope,witári,witári,w i t á/a r i,,Miller1984,55_rope-3,false,^w i t á r i$,default,
Guarijio-56_belly-1,1767,Guarijio,56_belly,tohpá,tohpá,t o h p á/a,,Miller1984,56_belly-4,false,^t o h p á$,default,
Guarijio-57_navelbellybutton-1,1799,Guarijio,57_navelbellybutton,sikú,sikú,s i k ú/u,,Miller1984,57_navelbellybutton-2,false,^s i k ú$,default,
Guarijio-58_neck-1,1831,Guarijio,58_neck,kuhtamó,kuhtamó,k u h t a m ó/o,,Miller1984,58_neck-1,false,^k u h t a m ó$,default,(kuhtá =throat)
Guarijio-59_breast-1,1863,Guarijio,59_breast,piʔwá,piʔwá,p i ˀw á/a,,Miller1984,59_breast-1,false,^p i ʔw á$,default,
Guarijio-60_heart-1,1895,Guarijio,60_heart,sulú,sulú,s u l ú/u,,Miller1984,60_heart-2,false,^s u l ú$,default,
Guarijio-61_liver-1,1927,Guarijio,61_liver,emá,emá,e m á/a,,Miller1984,61_liver-2,false,^e m á$,default,
Guarijio-62_drink-1,1959,Guarijio,62_drink,ihí-,ihí-,i h í/i,,Miller1984,62_drink-2,false,^i h í -$,default,
Guarijio-63_eat-1,1991,Guarijio,63_eat,koʔa-,koʔa-,k o ʔ a,,Miller1984,63_eat-2,false,^k o ʔ a -$,default,
Guarijio-64_bite-1,2023,Guarijio,64_bite,kiʔcu-,kiʔcu-,k i ˀtʃ u,,Miller1984,64_bite-1,false,^k i ʔc u -$,default,
Guarijio-65_vomit-1,2055,Guarijio,65_vomit,yoʔa-,yoʔa-,y/j o ʔ a,,Miller1984,65_vomit-1,false,^yo ʔ a -$,default,
Guarijio-66_see-1,2087,Guarijio,66_see,neʔné-,neʔné-,n e ˀn é/e,,Miller1984,66_see-3,false,^n e ʔn é -$,default,
Guarijio-67_hear-1,2119,Guarijio,67_hear,kepú-,kepú-,k e p ú/u,,Miller1984,67_hear-2,false,^k e p ú -$,default,
Guarijio-68_know-1,2151,Guarijio,68_know,maci-,maci-,m a ts i,,Miller1984,68_know-3,false,^m a c i -$,default,
Guarijio-69_sleep-1,2183,Guarijio,69_sleep,koci-,koci-,k o ts i,,Miller1984,69_sleep-3,false,^k o c i -$,default,
Guarijio-70_die-1,2215,Guarijio,70_die,mugúi-,mugúi-,m u g ú/u i,,Miller1984,70_die-2,false,^m u g ú i -$,default,
Guarijio-71_kill-1,2247,Guarijio,71_kill,meʔá-,meʔá-,m e ʔ á/a,,Miller1984,71_kill-3,false,^m e ʔ á -$,default,
Guarijio-71_kill-2,5248,Guarijio,71_kill,meʔri-,meʔri-,m e ˀr i,,Miller1984,71_kill-3,false,^m e ʔr i -$,default,
Guarijio-72_fly-1,2279,Guarijio,72_fly,niʔni-,niʔni-,n i ˀn i,,Miller1984,72_fly-6,false,^n i ʔn i -$,default,
Guarijio-73_walk-1,2311,Guarijio,73_walk,oi-,oi-,oi,,Miller1984,73_walk-4,false,^oi -$,default,
Guarijio-74_come-1,2343,Guarijio,74_come,ená,ená,e n á/a,,Miller1984,74_come-11,false,^e n á$,default,
Guarijio-75_lie-1,2375,Guarijio,75_lie,poʔí-,poʔí-,p o ʔ í/i,,Miller1984,75_lie-2,false,^p o ʔ í -$,default,
Guarijio-76_sitsitdown-1,2407,Guarijio,76_sitsitdown,kahtí,kahtí,k a h t í/i,,Miller1984,76_sitsitdown-1,false,^k a h t í$,default,
Guarijio-77_standup-1,2439,Guarijio,77_standup,werí,werí,w e r í/i,,Miller1984,77_standup-1,false,^w e r í$,default,
Guarijio-78_throw-1,2471,Guarijio,78_throw,cewá,cewá,ts e w á/a,,Miller1984,78_throw-14,false,^c e w á$,default,JHH: This MIGHT go with Hopi form.
Guarijio-78_throw-2,5297,Guarijio,78_throw,cewa-,cewa-,ts e w a,,Miller1984,78_throw-14,false,^c e w a -$,default,JHH: This MIGHT go with Hopi form.
Guarijio-79_give-1,2503,Guarijio,79_give,kiʔa-,kiʔa-,k i ʔ a,,Miller1984,79_give-1,false,^k i ʔ a -$,default,
Guarijio-79_give-2,5304,Guarijio,79_give,kiʔá-,kiʔá-,k i ʔ á/a,,Miller1984,79_give-1,false,^k i ʔ á -$,default,
Guarijio-80_say-1,2535,Guarijio,80_say,ca-,ca-,ts a,,Miller1984,80_say-5,false,^c a -$,default,
Guarijio-80_say-2,5316,Guarijio,80_say,ce-,ce-,ts e,,Miller1984,80_say-5,false,^c e -$,default,
Guarijio-81_sing-1,2567,Guarijio,81_sing,wigatá-,wigatá-,w i g a t á/a,,Miller1984,81_sing-6,false,^w i g a t á -$,default,
Guarijio-82_sun-1,2599,Guarijio,82_sun,tahénari,tahénari,t a h é/e n a r i,,Miller1984,82_sun-6,false,^t a h é n a r i$,default,
Guarijio-83_moon-1,2631,Guarijio,83_moon,mecá,mecá,m e ts á/a,,Miller1984,83_moon-1,false,^m e c á$,default,
Guarijio-84_star-1,2663,Guarijio,84_star,soʔpóri,soʔpóri,s o ʔp ó/o r i,,Miller1984,84_star-10,false,^s o ʔp ó r i$,default,
Guarijio-85_sky-1,2695,Guarijio,85_sky,teweká,teweká,t e w e k á/a,,Miller1984,85_sky-3,false,^t e w e k á$,default,
Guarijio-86_water-1,2727,Guarijio,86_water,paʔwí,paʔwí,p a ˀw í/i,,Miller1984,86_water-1,false,^p a ʔw í$,default,
Guarijio-87_wind-1,2759,Guarijio,87_wind,ega-,ega-,e g a,,Miller1984,87_wind-1,false,^e g a -$,default,
Guarijio-88_rain-1,2791,Guarijio,88_rain,yuʔkí,yuʔkí,j u ˀk í/i,,Miller1984,88_rain-3,false,^yu ʔk í$,default,
Guarijio-89_snow-1,2823,Guarijio,89_snow,kepá,kepá,k e p á/a,,Miller1984,89_snow-4,false,^k e p á$,default,
Guarijio-90_stonerock-1,2855,Guarijio,90_stonerock,tehté,tehté,t e h t é/e,,Miller1984,90_stonerock-1,false,^t e h t é$,default,
Guarijio-91_sand-1,2887,Guarijio,91_sand,seté,seté,s e t é/e,,Miller1984,91_sand-1,false,^s e t é$,default,
Guarijio-92_earth-1,2919,Guarijio,92_earth,weʔé,weʔé,w e ʔ é/e,,Miller1984,92_earth-4,false,^w e ʔ é$,default,
Guarijio-93_salt-1,2951,Guarijio,93_salt,woná,woná,w o n á/a,,Miller1984,93_salt-1,false,^w o n á$,default,
Guarijio-94_cloud-1,2983,Guarijio,94_cloud,tomóari,tomóari,t o m ó/o a r i,,Miller1984,94_cloud-1,false,^t o m ó a r i$,default,
Guarijio-95_smoke-1,3015,Guarijio,95_smoke,moréwa,moréwa,m o r é/e w a,,Miller1984,95_smoke-2,false,^m o r éw a$,default,
Guarijio-96_fire-1,3047,Guarijio,96_fire,naʔí,naʔí,n a ʔ í/i,,Miller1984,96_fire-3,false,^n a ʔ í$,default,
Guarijio-97_ash-1,3079,Guarijio,97_ash,nahpisó,nahpisó,n a h p i s ó/o,,Miller1984,97_ash-10,false,^n a h p i s ó$,default,
Guarijio-98_burn-1,3111,Guarijio,98_burn,tahái-,tahái-,t a h ái/ai,,Miller1984,98_burn-5,false,^t a h ái -$,default,
Guarijio-99_pathroad-1,3143,Guarijio,99_pathroad,poé,poé,p o é/e,,Miller1984,99_pathroad-1,false,^p o é$,default,
Guarijio-100_mountain-1,3175,Guarijio,100_mountain,kawí,kawí,k a w í/i,,Miller1984,100_mountain-2,false,^k a w í$,default,
Guarijio-101_red-1,3207,Guarijio,101_red,sehtána-me,sehtána-me,s e h t á/a n a + m e,,Miller1984,101_red-2,false,^s e h t á n a - m e$,default,
Guarijio-102_green-1,3239,Guarijio,102_green,sióna-me,sióna-me,s i ó/o n a + m e,,Miller1984,102_green-6,false,^s i ó n a - m e$,default,
Guarijio-103_yellow-1,3271,Guarijio,103_yellow,saʔwató-me,saʔwató-me,s a ˀw a t ó/o + m e,,Miller1984,103_yellow-2,false,^s a ʔw a t ó - m e$,default,
Guarijio-104_white-1,3303,Guarijio,104_white,tosána-me,tosána-me,t o s á/a n a + m e,,Miller1984,104_white-1,false,^t o s á n a - m e$,default,
Guarijio-105_black-1,3335,Guarijio,105_black,ohcóna-me,ohcóna-me,o h ts ó/o n a + m e,,Miller1984,105_black-9,false,^o h c ó n a - m e$,default,
Guarijio-106_night-1,3367,Guarijio,106_night,tugaó,tugaó,t u g a ó/o,,Miller1984,106_night-1,false,^t u g a ó$,default,
Guarijio-107_name-1,3399,Guarijio,107_name,tewá,tewá,t e w á/a,,Miller1984,107_name-2,false,^t e w á$,default,
Guarijio-108_year-1,3431,Guarijio,108_year,pamíba-me,pamíba-me,p a m í/i b a + m e,,Miller1984,108_year-4,false,^p a m í b a - m e$,default,
Guarijio-109_three-1,3718,Guarijio,109_three,paiká,paiká,p ai k á/a,,Miller1984,109_three-1,false,^p ai k á$,default,
Guarijio-110_four-1,3753,Guarijio,110_four,naó,naó,n a ó/o,,Miller1984,110_four-3,false,^n a ó$,default,JHH: na-two
Guarijio-111_five-1,3787,Guarijio,111_five,marikí,marikí,m a r i k í/i,,Miller1984,111_five-1,false,^m a r i k í$,default,
Guarijio-112_six-1,3821,Guarijio,112_six,pusáni,pusáni,p u s á/a n i,,Miller1984,112_six-5,false,^p u s á n i$,default,
Guarijio-113_i-1,4093,Guarijio,113_i,nee̱,nee̱,n e̠ː,,Miller1984,113_i-1,false,^n ee̱$,default,
Guarijio-114_yousing-1,4128,Guarijio,114_yousing,muu̱,muu̱,m u̠ː,,Miller1984,114_yousing-1,false,^m uu̱$,default,
Guarijio-115_we-1,4163,Guarijio,115_we,remé,remé,r e m é/e,,Miller1984,115_we-1,false,^r e m é$,default,
Guarijio-116_what-1,4198,Guarijio,116_what,ihtɑ̱,ihtɑ̱,i h t ɑ̠,,Miller1984,116_what-4,false,^i h t ɑ̱$,default,
Guarijio-117_who-1,4233,Guarijio,117_who,abuā,abuā,a b u ā/aː,,Miller1984,117_who-4,false,^a b u ā$,default,
Guarijio-118_this-1,4268,Guarijio,118_this,ihi̱,ihi̱,i h i̠,,Miller1984,118_this-1,false,^i h i̱$,default,
Guarijio-119_that-1,4303,Guarijio,119_that,puu,puu,p uː,,Miller1984,119_that-20,false,^p uu$,default,
Guarijio-120_all-1,4338,Guarijio,120_all,yomá,yomá,y/j o m á/a,,Miller1984,120_all-17,false,^yo m á$,default,
Guarijio-121_swim-1,4373,Guarijio,121_swim,ka7ké-na,ka7ké-na,k a ˀk é/e + n a,,Miller1984,121_swim-14,false,^k a 7k é - n a$,default,
Tarahumara-1_nonot-1,23,Tarahumara,1_nonot,ké,ké,k é/e,,Miller1984,1_nonot-1,false,^k é$,default,
Tarahumara-2_many-1,55,Tarahumara,2_many,weká,weká,w e k á/a,,Miller1984,2_many-5,false,^w e k á$,default,
Tarahumara-3_one-1,87,Tarahumara,3_one,bilé,bilé,b i l é/e,,Miller1984,3_one-2,false,^b i l é$,default,
Tarahumara-4_two-1,119,Tarahumara,4_two,okwá,okwá,o kʷ á/a,,Miller1984,4_two-1,false,^o kw á$,default,JHH: I think (1) is good.
Tarahumara-5_big-1,151,Tarahumara,5_big,waʔlú,waʔlú,w a ˀl ú/u,,Miller1984,5_big-5,false,^w a ʔl ú$,default,
Tarahumara-6_old-1,183,Tarahumara,6_old,océra-me,océra-me,o ts é/e r a + m e,,Miller1984,6_old-9,false,^o c é r a - m e$,default,
Tarahumara-7_small-1,215,Tarahumara,7_small,kuʔtá,kuʔtá,k u ˀt á/a,,Miller1984,7_small-8,false,^k u ʔt á$,default,
Tarahumara-8_short-1,247,Tarahumara,8_short,kuʔtéli,kuʔtéli,k u ˀt é/e l i,,Miller1984,8_short-8,false,^k u ʔt é l i$,default,
Tarahumara-9_long-1,279,Tarahumara,9_long,wiʔlí,wiʔlí,w i ˀl í/i,,Miller1984,9_long-6,false,^w i ʔl í$,default,
Tarahumara-10_new-1,311,Tarahumara,10_new,kukiwa-me,kukiwa-me,k u k i w a + m e,,Miller1984,10_new-13,false,^k u k i w a - m e$,default,
Tarahumara-11_good-1,343,Tarahumara,11_good,gaʔrá,gaʔrá,g a ˀr á/a,,Miller1984,11_good-4,false,^g a ʔr á$,default,
Tarahumara-12_round-1,375,Tarahumara,12_round,gapó,gapó,g a p ó/o,,Miller1984,12_round-14,false,^g a p ó$,default,=become ball-shaped
Tarahumara-13_heavy-1,407,Tarahumara,13_heavy,beté-ame,beté-ame,b e t é/e + a m e,,Miller1984,13_heavy-2,false,^b e t é - a m e$,default,
Tarahumara-14_dry-1,439,Tarahumara,14_dry,wakí,wakí,w a k í/i,,Miller1984,14_dry-2,false,^w a k í$,default,=sacarse
Tarahumara-15_sharpblade-1,471,Tarahumara,15_sharpblade,čúta,čúta,tʃ ú/u t a,,Miller1984,15_sharpblade-11,false,^č ú t a$,default,=afilar
Tarahumara-16_dirty-1,503,Tarahumara,16_dirty,sugú,sugú,s u g ú/u,,Miller1984,16_dirty-14,false,^s u g ú$,default,=to be dirty
Tarahumara-17_full-1,535,Tarahumara,17_full,bočiwi,bočiwi,b o tʃ i w i,,Miller1984,17_full-4,false,^b o č i w i$,default,
Tarahumara-18_cold-1,567,Tarahumara,18_cold,rulá,rulá,r u l á/a,,Miller1984,18_cold-5,false,^r u l á$,default,
Tarahumara-19_hot-1,599,Tarahumara,19_hot,ratáli,ratáli,r a t á/a l i,,Miller1984,19_hot-2,false,^r a t á l i$,default,=calor
Tarahumara-20_woman-1,631,Tarahumara,20_woman,mukí,mukí,m u k í/i,,Lionnet1986,20_woman-15,false,^m u k í$,default,
Tarahumara-21_man-1,663,Tarahumara,21_man,rehói,rehói,r e h ó/o i,,Miller1984,21_man-5,false,^r e h ó i$,default,JHH: OK
Tarahumara-22_person-1,695,Tarahumara,22_person,pagótua-me,pagótua-me,p a g ó/o t u a + m e,,Miller1984,22_person-5,false,^p a g ó t ua - m e$,default,"(""gente, cristianö)"
Tarahumara-23_fish-1,727,Tarahumara,23_fish,roʔcí,roʔcí,r o ˀtʃ í/i,,Miller1984,23_fish-5,false,^r o ʔc í$,default,
Tarahumara-24_bird-1,759,Tarahumara,24_bird,čulugí,čulugí,tʃ u l u g í/i,,Miller1984,24_bird-6,false,^č u l u g í$,default,
Tarahumara-25_dog-1,791,Tarahumara,25_dog,kočí,kočí,k o tʃ í/i,,Miller1984,25_dog-3,false,^k o č í$,default,
Tarahumara-26_louse-1,823,Tarahumara,26_louse,té,té,t é/e,,Miller1984,26_louse-2,false,^t é$,default,
Tarahumara-27_snake-1,855,Tarahumara,27_snake,sinói,sinói,s i n ó/o i,,Miller1984,27_snake-3,false,^s i n ó i$,default,
Tarahumara-28_tree-1,887,Tarahumara,28_tree,kusí,kusí,k u s í/i,,Miller1984,28_tree-14,false,^k u s í$,default,
Tarahumara-29_bark-1,918,Tarahumara,29_bark,ególi,ególi,e g ó/o l i,,Miller1984,,false,^e g ó l i$,default,
Tarahumara-29_bark-2,5103,Tarahumara,29_bark,kuhé,kuhé,k u h é/e,,Lionnet1986,29_bark-7,false,^k u h é$,default,
Tarahumara-30_leaf-1,950,Tarahumara,30_leaf,sawá,sawá,s a w á/a,,Miller1984,30_leaf-3,false,^s a w á$,default,
Tarahumara-31_root-1,982,Tarahumara,31_root,nawá,nawá,n a w á/a,,Miller1984,31_root-2,false,^n a w á$,default,
Tarahumara-32_seed-1,1014,Tarahumara,32_seed,talí,talí,t a l í/i,,Miller1984,32_seed-8,false,^t a l í$,default,
Tarahumara-33_blood-1,1046,Tarahumara,33_blood,lá,lá,l á/a,,Miller1984,33_blood-5,false,^l á$,default,
Tarahumara-34_meat-1,1078,Tarahumara,34_meat,saʔpá,saʔpá,s a ʔp á/a,,Miller1984,34_meat-3,false,^s a ʔp á$,default,
Tarahumara-35_skin-1,1110,Tarahumara,35_skin,wičí,wičí,w i tʃ í/i,,Miller1984,35_skin-6,false,^w i č í$,default,JHH: -chi is suffix
Tarahumara-36_bone-1,1142,Tarahumara,36_bone,oʔčí,oʔčí,o ˀtʃ í/i,,Miller1984,36_bone-1,false,^o ʔč í$,default,
Tarahumara-37_greasefat-1,1174,Tarahumara,37_greasefat,wiʔí,wiʔí,w i ʔ í/i,,Miller1984,37_greasefat-2,false,^w i ʔ í$,default,
Tarahumara-38_egg-1,1206,Tarahumara,38_egg,kaʔwá,kaʔwá,k a ˀw á/a,,Miller1984,38_egg-3,false,^k a ʔw á$,default,
Tarahumara-39_horn-1,1238,Tarahumara,39_horn,awá,awá,a w á/a,,Miller1984,39_horn-1,false,^a w á$,default,
Tarahumara-40_tail-1,1270,Tarahumara,40_tail,wasí,wasí,w a s í/i,,Miller1984,40_tail-1,false,^w a s í$,default,
Tarahumara-41_feather-1,1302,Tarahumara,41_feather,maʔsá,maʔsá,m a ˀs á/a,,Miller1984,41_feather-5,false,^m a ʔs á$,default,
Tarahumara-42_hair-1,1334,Tarahumara,42_hair,gupá,gupá,g u p á/a,,Miller1984,42_hair-2,false,^g u p á$,default,
Tarahumara-43_head-1,1366,Tarahumara,43_head,moʔó,moʔó,m o ʔ ó/o,,Miller1984,43_head-6,false,^m o ʔ ó$,default,
Tarahumara-44_ear-1,1398,Tarahumara,44_ear,naká,naká,n a k á/a,,Miller1984,44_ear-1,false,^n a k á$,default,
Tarahumara-45_eye-1,1430,Tarahumara,45_eye,busí-la,busí-la,b u s í/i + l a,,Miller1984,45_eye-1,false,^b u s í - l a$,default,
Tarahumara-46_nose-1,1462,Tarahumara,46_nose,aká,aká,a k á/a,,Miller1984,46_nose-2,false,^a k á$,default,
Tarahumara-47_mouth-1,1494,Tarahumara,47_mouth,riní,riní,r i n í/i,,Miller1984,47_mouth-4,false,^r i n í$,default,
Tarahumara-48_tooth-1,1525,Tarahumara,48_tooth,ramé,ramé,r a m é/e,,Miller1984,48_tooth-1,false,^r a m é$,default,
Tarahumara-49_tongue-1,1557,Tarahumara,49_tongue,čamékoa-la,čamékoa-la,tʃ a m é/e k o a + l a,,Miller1984,49_tongue-4,false,^č a m é k oa - l a$,default,
Tarahumara-49_tongue-2,5145,Tarahumara,49_tongue,čaméroa-la,čaméroa-la,tʃ a m é/e r o a + l a,,Miller1984,49_tongue-4,false,^č a m é r oa - l a$,default,"(=""licker"")"
Tarahumara-50_clawnail-1,1589,Tarahumara,50_clawnail,sutú,sutú,s u t ú/u,,Miller1984,50_clawnail-5,false,^s u t ú$,default,
Tarahumara-51_foot-1,1621,Tarahumara,51_foot,ronó,ronó,r o n ó/o,,Miller1984,51_foot-5,false,^r o n ó$,default,
Tarahumara-52_knee-1,1653,Tarahumara,52_knee,čokóba-la,čokóba-la,tʃ o k ó/o b a + l a,,Miller1984,52_knee-2,false,^č o k ó b a - l a$,default,
Tarahumara-53_hand-1,1685,Tarahumara,53_hand,seká,seká,s e k á/a,,Miller1984,53_hand-4,false,^s e k á$,default,
Tarahumara-54_arm-1,1717,Tarahumara,54_arm,seká,seká,s e k á/a,,Miller1984,54_arm-3,false,^s e k á$,default,(=#53)
Tarahumara-55_rope-1,3464,Tarahumara,55_rope,wíila,wíila,w í/i i l a,,Miller1984,55_rope-3,false,^w íi l a$,default,
Tarahumara-56_belly-1,1768,Tarahumara,56_belly,ropá,ropá,r o p á/a,,Miller1984,56_belly-4,false,^r o p á$,default,
Tarahumara-57_navelbellybutton-1,1800,Tarahumara,57_navelbellybutton,sukí,sukí,s u k í/i,,Miller1984,57_navelbellybutton-2,false,^s u k í$,default,
Tarahumara-58_neck-1,1832,Tarahumara,58_neck,gutá,gutá,g u t á/a,,Miller1984,58_neck-1,false,^g u t á$,default,
Tarahumara-59_breast-1,1864,Tarahumara,59_breast,kasó,kasó,k a s ó/o,,Miller1984,59_breast-3,false,^k a s ó$,default,
Tarahumara-60_heart-1,1896,Tarahumara,60_heart,sulá,sulá,s u l á/a,,Miller1984,60_heart-2,false,^s u l á$,default,
Tarahumara-61_liver-1,1928,Tarahumara,61_liver,emelá,emelá,e m e l á/a,,Miller1984,61_liver-2,false,^e m e l á$,default,
Tarahumara-62_drink-1,1960,Tarahumara,62_drink,bahí,bahí,b a h í/i,,Miller1984,62_drink-2,false,^b a h í$,default,
Tarahumara-63_eat-1,1992,Tarahumara,63_eat,goʔa,goʔa,g o ʔ a,,Miller1984,63_eat-2,false,^g o ʔ a$,default,
Tarahumara-64_bite-1,2024,Tarahumara,64_bite,iʔkí,iʔkí,i ˀk í/i,,Miller1984,64_bite-1,false,^i ʔk í$,default,
Tarahumara-65_vomit-1,2056,Tarahumara,65_vomit,oʔyó,oʔyó,o ʔy/ˀj ó/o,,Miller1984,65_vomit-1,false,^o ʔy ó$,default,"(prob. from *yoʔ-yo, redp)(prob. not)"
Tarahumara-66_see-1,2088,Tarahumara,66_see,načí,načí,n a tʃ í/i,,Miller1984,,false,^n a č í$,default,"(= ""know"")"
Tarahumara-66_see-2,5214,Tarahumara,66_see,néʔ,néʔ,n é/e ʔ,,Miller1984,,false,^n é ʔ$,default,
Tarahumara-66_see-3,5215,Tarahumara,66_see,eʔné,eʔné,e ˀn é/e,,Miller1984,66_see-3,false,^e ʔn é$,default,
